"id","student_name_id","user_id","bs_leave_from","bs_leave_to","ad_leave_from","ad_leave_to","num_days","request_through","leave_type","reason","approving_authority","created_at","updated_at"
"1213","97","2","2079-08-20","2079-08-24","2022-12-06 12:20:07","2022-12-10 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-06 18:05:07","2022-12-11 21:57:15"
"1214","96","2","2079-08-20","2079-09-05","2022-12-06 12:20:10","2022-12-20 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-06 18:05:10","2022-12-21 22:46:26"
"1215","27","2","2079-08-20","2079-08-24","2022-12-06 12:20:11","2022-12-10 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-06 18:05:11","2022-12-11 21:57:13"
"1216","95","2","2079-08-20","2079-08-24","2022-12-06 14:04:50","2022-12-10 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-06 19:49:50","2022-12-11 21:57:56"
"1217","33","2","2079-08-20","2079-08-24","2022-12-06 14:04:52","2022-12-10 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-06 19:49:52","2022-12-11 21:57:07"
"1218","557","2","2079-08-20","2079-08-25","2022-12-06 15:13:52","2022-12-11 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-06 20:58:52","2022-12-12 22:36:00"
"1219","386","2","2079-08-20","2079-10-23","2022-12-06 15:14:50","2023-02-06 15:14:50",NULL,"none",NULL,"unknown","Nirajan","2022-12-06 20:59:50","2022-12-06 20:59:50"
"1220","39","2","2079-08-20","2079-10-23","2022-12-06 15:18:03","2023-02-06 15:18:03",NULL,"none",NULL,"unknown","Nirajan","2022-12-06 21:03:03","2022-12-06 21:03:03"
"1221","493","2","2079-08-20","2079-09-14","2022-12-06 16:06:30","2022-12-29 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-06 21:51:30","2022-12-30 21:28:20"
"1222","906","2","2079-08-20","2079-08-22","2022-12-06 16:14:13","2022-12-08 00:00:00",NULL,"none",NULL,"unknown","grishm","2022-12-06 21:59:13","2022-12-09 21:49:10"
"1223","852","2","2079-08-21","2079-09-05","2022-12-07","2022-12-20","16","physical",NULL,"KTM Jadai xan","Manoj BudhaAyer","2022-12-07 16:47:09","2022-12-07 16:47:09"
"1224","920","2","2079-08-21","2079-08-24","2022-12-07 13:14:37","2022-12-10 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-07 18:59:37","2022-12-11 17:46:51"
"1225","945","2","2079-08-21","2079-08-27","2022-12-07 13:14:38","2022-12-13 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-07 18:59:38","2022-12-14 14:18:35"
"1226","773","2","2079-08-21","2079-10-24","2022-12-07 13:21:38","2023-02-07 13:21:38",NULL,"none",NULL,"unknown","KP","2022-12-07 19:06:38","2022-12-07 19:06:38"
"1227","454","2","2079-08-21","2079-10-24","2022-12-07 16:09:32","2023-02-07 16:09:32",NULL,"none",NULL,"unknown","Nirajan","2022-12-07 21:54:32","2022-12-07 21:54:32"
"1228","453","2","2079-08-21","2079-10-24","2022-12-07 16:09:33","2023-02-07 16:09:33",NULL,"none",NULL,"unknown","Nirajan","2022-12-07 21:54:33","2022-12-07 21:54:33"
"1229","438","2","2079-08-21","2079-10-24","2022-12-07 16:10:00","2023-02-07 16:10:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-07 21:55:00","2022-12-07 21:55:00"
"1230","397","2","2079-08-21","2079-09-14","2022-12-07 16:10:09","2022-12-29 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-07 21:55:09","2022-12-30 19:23:50"
"1231","396","2","2079-08-21","2079-10-24","2022-12-07 16:10:11","2023-02-07 16:10:11",NULL,"none",NULL,"unknown","Nirajan","2022-12-07 21:55:11","2022-12-07 21:55:11"
"1232","395","2","2079-08-21","2079-10-24","2022-12-07 16:10:12","2023-02-07 16:10:12",NULL,"none",NULL,"unknown","Nirajan","2022-12-07 21:55:12","2022-12-07 21:55:12"
"1233","394","2","2079-08-21","2079-10-24","2022-12-07 16:10:14","2023-02-07 16:10:14",NULL,"none",NULL,"unknown","Nirajan","2022-12-07 21:55:14","2022-12-07 21:55:14"
"1234","393","2","2079-08-21","2079-10-24","2022-12-07 16:11:47","2023-02-07 16:11:47",NULL,"none",NULL,"unknown","Nirajan","2022-12-07 21:56:47","2022-12-07 21:56:47"
"1235","729","2","2079-08-21","2079-09-24","2022-12-07 16:12:05","2023-01-08 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-07 21:57:05","2023-01-09 22:25:43"
"1236","742","2","2079-08-21","2079-10-24","2022-12-07 16:12:06","2023-02-07 16:12:06",NULL,"none",NULL,"unknown","Nirajan","2022-12-07 21:57:06","2022-12-07 21:57:06"
"1237","746","2","2079-08-21","2079-09-24","2022-12-07 16:12:07","2023-01-08 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-07 21:57:07","2023-01-09 22:25:21"
"1238","759","2","2079-08-21","2079-09-24","2022-12-07 16:12:08","2023-01-08 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-07 21:57:08","2023-01-09 22:24:13"
"1239","787","2","2079-08-21","2079-09-24","2022-12-07 16:12:09","2023-01-08 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-07 21:57:09","2023-01-09 22:23:58"
"1240","789","2","2079-08-21","2079-09-24","2022-12-07 16:12:09","2023-01-08 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-07 21:57:09","2023-01-09 22:21:36"
"1241","799","2","2079-08-21","2079-10-24","2022-12-07 16:12:10","2023-02-07 16:12:10",NULL,"none",NULL,"unknown","Nirajan","2022-12-07 21:57:10","2022-12-07 21:57:10"
"1242","815","2","2079-08-21","2079-09-24","2022-12-07 16:12:11","2023-01-08 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-07 21:57:11","2023-01-09 22:18:50"
"1243","843","2","2079-08-21","2079-10-24","2022-12-07 16:12:12","2023-02-07 16:12:12",NULL,"none",NULL,"unknown","Nirajan","2022-12-07 21:57:12","2022-12-07 21:57:12"
"1244","823","2","2079-08-23","2079-08-28","2022-12-09","2022-12-14 00:00:00","32","call",NULL,"ali problem","IT Zone","2022-12-09 17:26:36","2022-12-15 14:24:28"
"1245","823","2","2079-08-23","2079-08-28","2022-12-09","2022-12-14 00:00:00","32","call",NULL,"ali problem","IT Zone","2022-12-09 17:26:45","2022-12-15 14:24:29"
"1246","451","2","2079-08-23","2079-10-26","2022-12-09 14:07:39","2023-02-09 14:07:39",NULL,"none",NULL,"unknown","Nirajan","2022-12-09 19:52:39","2022-12-09 19:52:39"
"1247","927","2","2079-08-23","2079-08-28","2022-12-09","2022-12-14 00:00:00","12","physical",NULL,"Class xan","Manoj BudhaAyer","2022-12-09 21:41:08","2022-12-15 14:24:30"
"1248","891","2","2079-08-25","2079-08-25","2022-12-11 07:31:35","2022-12-11 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-11 13:16:35","2022-12-12 16:29:03"
"1249","851","2","2079-08-25","2079-10-28","2022-12-11","2023-02-11",NULL,"call",NULL,"Bacis Course is Fineshed","Janak Bhatt","2022-12-11 16:08:51","2022-12-30 19:09:06"
"1250","562","2","2079-08-25","2079-10-28","2022-12-11 11:58:29","2023-02-11 11:58:29",NULL,"none",NULL,"unknown","Nirajan","2022-12-11 17:43:29","2022-12-11 17:43:29"
"1251","127","2","2079-08-25","2079-08-27","2022-12-11 12:09:43","2022-12-13 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-11 17:54:43","2022-12-14 15:46:40"
"1252","125","2","2079-08-25","2079-08-27","2022-12-11 12:09:44","2022-12-13 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-11 17:54:44","2022-12-14 15:46:48"
"1253","564","2","2079-08-25","2079-08-26","2022-12-11 12:17:39","2022-12-12 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-11 18:02:39","2022-12-13 20:10:10"
"1254","563","2","2079-08-25","2079-08-26","2022-12-11 12:17:51","2022-12-12 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-11 18:02:51","2022-12-13 20:10:02"
"1255","552","2","2079-08-25","2079-09-05","2022-12-11 12:17:53","2022-12-20 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-11 18:02:53","2022-12-21 16:26:02"
"1256","564","2","2079-08-25","2079-08-25","2022-12-11 12:18:00","2022-12-11 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-11 18:03:00","2022-12-12 18:17:16"
"1257","563","2","2079-08-25","2079-08-25","2022-12-11 12:18:01","2022-12-11 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-11 18:03:01","2022-12-12 18:17:24"
"1258","631","2","2079-08-25","2079-10-28","2022-12-11 12:19:16","2023-02-11 12:19:16",NULL,"none",NULL,"unknown","Nirajan","2022-12-11 18:04:16","2022-12-11 18:04:16"
"1259","559","2","2079-08-26","2079-08-28","2022-12-12 09:17:17","2022-12-14 00:00:00",NULL,"none",NULL,"unknown","saroj","2022-12-12 15:02:17","2022-12-15 14:24:31"
"1260","615","2","2079-08-26","2079-09-24","2022-12-12 09:17:18","2023-01-08 00:00:00",NULL,"none",NULL,"unknown","saroj","2022-12-12 15:02:18","2023-01-09 22:12:31"
"1261","724","2","2079-08-26","2079-08-28","2022-12-12 09:17:37","2022-12-14 00:00:00",NULL,"none",NULL,"unknown","saroj","2022-12-12 15:02:37","2022-12-15 14:24:32"
"1262","887","2","2079-08-26","2079-08-28","2022-12-12 09:18:11","2022-12-14 00:00:00",NULL,"none",NULL,"unknown","saroj","2022-12-12 15:03:11","2022-12-15 14:24:14"
"1263","947","2","2079-08-26","2079-08-28","2022-12-12 09:18:15","2022-12-14 00:00:00",NULL,"none",NULL,"unknown","saroj","2022-12-12 15:03:15","2022-12-15 14:24:15"
"1264","708","2","2079-08-26","2079-08-28","2022-12-12 09:58:59","2022-12-14 00:00:00",NULL,"none",NULL,"unknown","saroj","2022-12-12 15:43:59","2022-12-15 14:24:16"
"1265","676","2","2079-08-26","2079-08-28","2022-12-12 09:58:59","2022-12-14 00:00:00",NULL,"none",NULL,"unknown","saroj","2022-12-12 15:43:59","2022-12-15 14:24:17"
"1266","798","2","2079-08-26","2079-08-26","2022-12-12 09:59:34","2022-12-12 00:00:00",NULL,"none",NULL,"unknown","saroj","2022-12-12 15:44:34","2022-12-13 13:52:23"
"1267","928","2","2079-08-26","2079-08-28","2022-12-12 09:59:46","2022-12-14 00:00:00",NULL,"none",NULL,"unknown","saroj","2022-12-12 15:44:46","2022-12-15 14:24:17"
"1268","476","2","2079-08-26","2079-08-25","2022-12-12 11:42:45","2022-12-11 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-12 17:27:45","2022-12-12 22:13:34"
"1269","161","2","2079-08-26","2079-10-03","2022-12-12 11:43:03","2023-01-17 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-12 17:28:03","2023-01-18 13:42:08"
"1270","161","2","2079-08-26","2079-09-24","2022-12-12 11:43:05","2023-01-08 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-12 17:28:05","2023-01-09 13:33:59"
"1271","42","2","2079-08-26","2079-10-29","2022-12-12 15:36:59","2023-02-12 15:36:59",NULL,"none",NULL,"unknown","Nirajan","2022-12-12 21:21:59","2022-12-12 21:21:59"
"1272","417","2","2079-08-26","2079-09-06","2022-12-12 16:52:36","2022-12-21 00:00:00",NULL,"none",NULL,"unknown","KP","2022-12-12 22:37:36","2022-12-22 21:34:24"
"1273","239","2","2079-08-27","2079-11-01","2022-12-13 08:04:59","2023-02-13 08:04:59",NULL,"none",NULL,"unknown","Nirajan","2022-12-13 13:49:59","2022-12-13 13:49:59"
"1274","545","2","2079-08-27","2079-11-01","2022-12-13 10:12:29","2023-02-13 10:12:29",NULL,"none",NULL,"unknown","Nirajan","2022-12-13 15:57:29","2022-12-13 15:57:29"
"1275","876","2","2079-08-27","2079-11-10","2022-12-13","2023-02-22","76","followup",NULL,"clz ko time namiler","IT Zone","2022-12-13 18:20:09","2022-12-13 18:20:09"
"1276","861","2","2079-08-27","2079-11-01","2022-12-13 13:29:48","2023-02-13 13:29:48",NULL,"none",NULL,"unknown","Padam","2022-12-13 19:14:48","2022-12-13 19:14:48"
"1277","967","2","2079-08-27","2079-11-01","2022-12-13 13:30:53","2023-02-13 13:30:53",NULL,"none",NULL,"unknown","Padam","2022-12-13 19:15:53","2022-12-13 19:15:53"
"1278","687","2","2079-08-27","2079-09-24","2022-12-13 14:37:13","2023-01-08 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-13 20:22:13","2023-01-09 22:07:58"
"1279","553","2","2079-08-27","2079-11-01","2022-12-13 14:37:18","2023-02-13 14:37:18",NULL,"none",NULL,"unknown","Nirajan","2022-12-13 20:22:18","2022-12-13 20:22:18"
"1280","94","2","2079-08-27","2079-09-05","2022-12-13 15:13:01","2022-12-20 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-13 20:58:01","2022-12-21 19:33:40"
"1281","98","2","2079-08-27","2079-09-05","2022-12-13 15:13:02","2022-12-20 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-13 20:58:02","2022-12-21 19:33:24"
"1282","252","2","2079-08-27","2079-09-05","2022-12-13 15:13:05","2022-12-20 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-13 20:58:05","2022-12-21 19:33:11"
"1284","941","2","2079-08-28","2079-10-24","2022-12-14","2023-02-07 00:00:00","63","physical",NULL,"Exam chhh","Janak Bhatt","2022-12-14 17:45:49","2023-02-08 17:28:38"
"1285","703","2","2079-08-29","2079-10-04","2022-12-15","2023-01-18","37","physical",NULL,"Exam","Janak Bhatt","2022-12-14 18:46:13","2023-01-05 21:44:03"
"1286","706","2","2079-08-29","2079-10-04","2022-12-15","2023-01-18","37","physical",NULL,"Exam","Janak Bhatt","2022-12-14 18:47:11","2023-01-05 21:44:54"
"1287","704","2","2079-08-29","2079-10-03","2022-12-15","2023-01-17","36","physical",NULL,"Exam","Janak Bhatt","2022-12-14 18:47:51","2023-01-05 21:44:30"
"1288","707","2","2079-08-29","2079-10-04","2022-12-15","2023-01-18","37","physical",NULL,"Exam","Janak Bhatt","2022-12-14 18:48:26","2023-01-05 21:43:39"
"1289","623","2","2079-08-28","2079-10-15","2022-12-14 14:39:09","2023-01-29 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-14 20:24:09","2023-01-30 19:25:00"
"1290","824","2","2079-08-28","2079-11-02","2022-12-14 14:39:36","2023-02-14 14:39:36",NULL,"none",NULL,"unknown","Nirajan","2022-12-14 20:24:36","2022-12-14 20:24:36"
"1291","616","2","2079-09-01","2079-10-01","2022-12-16","2023-01-15","31","physical",NULL,"Exam","Manoj BudhaAyer","2022-12-16 15:12:32","2022-12-16 15:12:32"
"1292","70","2","2079-09-01","2079-11-04","2022-12-16 11:23:08","2023-02-16 11:23:08",NULL,"none",NULL,"unknown","Nirajan","2022-12-16 17:08:08","2022-12-16 17:08:08"
"1293","587","2","2079-09-04","2079-11-07","2022-12-19 08:02:51","2023-02-19 08:02:51",NULL,"none",NULL,"unknown","Nirajan","2022-12-19 13:47:51","2022-12-19 13:47:51"
"1294","28","2","2079-09-04","2079-09-16","2022-12-19 08:02:59","2022-12-31 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-19 13:47:59","2023-01-01 12:58:21"
"1295","932","2","2079-09-04","2079-09-24","2022-12-19 08:03:15","2023-01-08 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-19 13:48:15","2023-01-09 22:09:39"
"1296","721","2","2079-09-05","2079-11-08","2022-12-20 07:26:05","2023-02-20 07:26:05",NULL,"none",NULL,"unknown","KP","2022-12-20 13:11:05","2022-12-20 13:11:05"
"1297","721","2","2079-09-05","2079-11-08","2022-12-20 07:26:09","2023-02-20 07:26:09",NULL,"none",NULL,"unknown","KP","2022-12-20 13:11:09","2022-12-20 13:11:09"
"1298","721","2","2079-09-05","2079-09-24","2022-12-20 07:26:13","2023-01-08 00:00:00",NULL,"none",NULL,"unknown","KP","2022-12-20 13:11:13","2023-01-09 22:04:35"
"1299","785","2","2079-09-05","2079-11-08","2022-12-20 07:26:23","2023-02-20 07:26:23",NULL,"none",NULL,"unknown","KP","2022-12-20 13:11:23","2022-12-20 13:11:23"
"1300","538","2","2079-09-05","2079-11-08","2022-12-20","2023-02-20",NULL,"call",NULL,"Gar ma Problem","Janak Bhatt","2022-12-20 13:12:32","2022-12-30 18:54:40"
"1301","214","2","2079-09-05","2079-09-24","2022-12-20 07:27:59","2023-01-08 00:00:00",NULL,"none",NULL,"unknown","KP","2022-12-20 13:12:59","2023-01-09 22:02:10"
"1302","666","2","2079-09-05","2079-11-08","2022-12-20 07:28:00","2023-02-20 07:28:00",NULL,"none",NULL,"unknown","KP","2022-12-20 13:13:00","2022-12-20 13:13:00"
"1303","666","2","2079-09-05","2079-11-08","2022-12-20 07:28:00","2023-02-20 07:28:00",NULL,"none",NULL,"unknown","KP","2022-12-20 13:13:00","2022-12-20 13:13:00"
"1304","678","2","2079-09-05","2079-11-08","2022-12-20","2023-02-20",NULL,"call",NULL,"Exam Time","Janak Bhatt","2022-12-20 13:13:12","2022-12-30 18:50:42"
"1305","666","2","2079-09-05","2079-09-13","2022-12-20 07:28:13","2022-12-28 00:00:00",NULL,"none",NULL,"unknown","KP","2022-12-20 13:13:13","2022-12-29 22:50:10"
"1306","646","2","2079-09-05","2079-09-13","2022-12-20 07:28:42","2022-12-28 00:00:00",NULL,"none",NULL,"unknown","KP","2022-12-20 13:13:42","2022-12-29 22:52:35"
"1307","514","2","2079-09-05","2079-11-08","2022-12-20 07:29:32","2023-02-20 07:29:32",NULL,"none",NULL,"unknown","KP","2022-12-20 13:14:32","2022-12-20 13:14:32"
"1308","914","2","2079-09-05","2079-11-08","2022-12-20 13:18:43","2023-02-20 13:18:43",NULL,"none",NULL,"unknown","Nirajan","2022-12-20 19:03:43","2022-12-20 19:03:43"
"1309","830","2","2079-09-05","2079-10-29","2022-12-20","2023-02-12","55","physical",NULL,"Bagbr Dhami le xutti mageo exam ko lagi","Rajendra Bhatt","2022-12-20 20:47:16","2022-12-20 20:47:16"
"1310","593","2","2079-09-06","2079-11-09","2022-12-21 08:12:57","2023-02-21 08:12:57",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 13:57:57","2022-12-21 13:57:57"
"1311","592","2","2079-09-06","2079-09-24","2022-12-21 08:12:57","2023-01-08 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 13:57:57","2023-01-09 22:12:58"
"1312","104","2","2079-09-06","2079-11-09","2022-12-21 08:15:21","2023-02-21 08:15:21",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 14:00:21","2022-12-21 14:00:21"
"1313","505","2","2079-09-06","2079-09-05","2022-12-21 08:25:31","2022-12-20 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 14:10:31","2022-12-21 21:43:39"
"1314","504","2","2079-09-06","2079-09-05","2022-12-21 08:25:33","2022-12-20 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 14:10:33","2022-12-21 21:43:50"
"1315","361","2","2079-09-06","2079-09-05","2022-12-21 08:43:32","2022-12-20 00:00:00",NULL,"none",NULL,"unknown","saroj","2022-12-21 14:28:32","2022-12-21 14:30:49"
"1316","361","2","2079-09-06","2079-09-05","2022-12-21 08:43:38","2022-12-20 00:00:00",NULL,"none",NULL,"unknown","saroj","2022-12-21 14:28:38","2022-12-21 14:30:48"
"1317","361","2","2079-09-06","2079-09-05","2022-12-21 08:46:27","2022-12-20 00:00:00",NULL,"none",NULL,"unknown","saroj","2022-12-21 14:31:27","2022-12-21 14:33:15"
"1318","361","2","2079-09-06","2079-09-05","2022-12-21 08:46:29","2022-12-20 00:00:00",NULL,"none",NULL,"unknown","saroj","2022-12-21 14:31:29","2022-12-21 14:33:14"
"1319","887","2","2079-09-06","2079-09-24","2022-12-21 09:15:00","2023-01-08 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 15:00:00","2023-01-09 14:59:37"
"1320","823","2","2079-09-06","2079-11-09","2022-12-21 09:15:00","2023-02-21 09:15:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 15:00:00","2022-12-21 15:00:00"
"1321","724","2","2079-09-06","2079-09-09","2022-12-21 09:15:01","2022-12-24 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 15:00:01","2022-12-25 12:47:20"
"1322","559","2","2079-09-06","2079-09-12","2022-12-21 09:15:02","2022-12-27 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 15:00:02","2022-12-28 15:16:17"
"1323","802","2","2079-09-06","2079-09-13","2022-12-21 10:22:37","2022-12-28 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 16:07:37","2022-12-29 22:38:07"
"1324","801","2","2079-09-06","2079-09-13","2022-12-21 10:22:37","2022-12-28 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 16:07:37","2022-12-29 22:35:02"
"1325","27","2","2079-09-06","2079-09-05","2022-12-21 16:06:27","2022-12-20 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 21:51:27","2022-12-21 22:46:21"
"1326","33","2","2079-09-06","2079-10-18","2022-12-21 16:06:29","2023-02-01 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 21:51:29","2023-02-02 21:48:51"
"1327","72","2","2079-09-06","2079-11-09","2022-12-21 16:06:31","2023-02-21 16:06:31",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 21:51:31","2022-12-21 21:51:31"
"1328","73","2","2079-09-06","2079-11-09","2022-12-21 16:06:33","2023-02-21 16:06:33",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 21:51:33","2022-12-21 21:51:33"
"1329","95","2","2079-09-06","2079-11-09","2022-12-21 16:06:34","2023-02-21 16:06:34",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 21:51:34","2022-12-21 21:51:34"
"1330","97","2","2079-09-06","2079-09-05","2022-12-21 16:06:36","2022-12-20 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 21:51:36","2022-12-21 22:46:31"
"1331","241","2","2079-09-06","2079-11-09","2022-12-21 16:06:37","2023-02-21 16:06:37",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 21:51:37","2022-12-21 21:51:37"
"1332","867","2","2079-09-06","2079-11-09","2022-12-21 16:08:26","2023-02-21 16:08:26",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 21:53:26","2022-12-21 21:53:26"
"1333","758","2","2079-09-06","2079-11-09","2022-12-21 16:09:03","2023-02-21 16:09:03",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 21:54:03","2022-12-21 21:54:03"
"1334","432","2","2079-09-06","2079-09-11","2022-12-21 16:09:15","2022-12-26 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-21 21:54:15","2022-12-27 17:47:46"
"1335","127","2","2079-09-07","2079-09-11","2022-12-22 08:06:45","2022-12-26 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-22 13:51:45","2022-12-27 18:30:37"
"1336","125","2","2079-09-07","2079-09-11","2022-12-22 08:06:45","2022-12-26 00:00:00",NULL,"none",NULL,"unknown","Nirajan","2022-12-22 13:51:45","2022-12-27 18:30:49"
"1337","114","2","2079-09-07","2079-11-10","2022-12-22 08:06:46","2023-02-22 08:06:46",NULL,"none",NULL,"unknown","Nirajan","2022-12-22 13:51:46","2022-12-22 13:51:46"
"1338","113","2","2079-09-07","2079-11-10","2022-12-22 08:06:47","2023-02-22 08:06:47",NULL,"none",NULL,"unknown","Nirajan","2022-12-22 13:51:47","2022-12-22 13:51:47"
"1339","111","2","2079-09-07","2079-11-10","2022-12-22 08:06:47","2023-02-22 08:06:47",NULL,"none",NULL,"unknown","Nirajan","2022-12-22 13:51:47","2022-12-22 13:51:47"
