"id","student_name_id","particular","pay_amount","pay_date","discount","due_amount","valid","followup","remarks","payment_method","received_by","user_id","status","created_at","updated_at"
"1889","608","Course Fee","0","2079-07-20",NULL,"9000","2079-07-21",NULL,"voli fix  dine aaj bank jane time nava ar","cash","Bijaya Kumar","2","due","2022-11-06 19:44:12","2022-11-06 19:44:12"
"1890","14","Course Fee","0","2079-07-20",NULL,"4000","2079-07-23",NULL,"ali problem x so office ma aa a r kura garne sir sit","cash","Bijaya Kumar","2","due","2022-11-06 20:01:04","2022-11-06 20:01:04"
"1891","194","Course Fee","0","2079-07-20",NULL,"8500","2079-08-05",NULL,"training x NNC ko so","cash","Bijaya Kumar","2","due","2022-11-06 20:02:58","2022-11-06 20:02:58"
"1892","477","Course Fee","750","2079-07-20",NULL,"6750","2079-08-19",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-11-06 20:15:47","2022-11-06 20:15:47"
"1893","792","Course Fee","0","2079-07-20","0","1700","2079-12-30",NULL,"aaj paisa na a kole","cash","Bijaya Kumar","2","due","2022-11-06 20:46:47","2022-11-16 21:10:45"
"1894","609","Extend Fee Date","0","2079-07-20","0","4500","2079-08-01",NULL,"Paisa xadai xaina",NULL,"Manoj Budhayer","2","due","2022-11-06 21:53:24","2022-11-06 21:53:24"
"1895","741","Extend Fee Date","0","2079-07-20","0","4000","2079-07-27",NULL,"27 gate due ko 50% fee dinxu",NULL,"Manoj Budhayer","2","due","2022-11-06 21:54:28","2022-11-06 21:54:28"
"1896","828","Extend Fee Date","0","2079-07-20","0","5000","2079-07-27",NULL,"27 gate due ko 50% fee dinxu",NULL,"Manoj Budhayer","2","due","2022-11-06 21:55:10","2022-11-06 21:55:10"
"1897","414","Course Fee","8000","2079-07-20","7600","0","9999-99-99",NULL,NULL,"cash","Bijaya Kumar","2","complete","2022-11-06 22:43:07","2022-11-06 22:43:07"
"1898","466","Course Fee","5000","2079-07-20",NULL,"0","9999-99-99",NULL,NULL,"cash","Bijaya Kumar","2","complete","2022-11-06 22:46:46","2022-11-06 22:46:46"
"1899","413","Course Fee","8000","2079-07-20","7600","0","9999-99-99",NULL,NULL,"cash","Bijaya Kumar","2","complete","2022-11-06 22:48:27","2022-11-06 22:48:27"
"1900","864","Course Fee","2500","2079-07-21",NULL,"0","9999-99-99",NULL,NULL,"cash","Manoj Budhayer","2","complete","2022-11-07 12:57:28","2022-11-07 12:57:28"
"1901","484","Extend Fee Date","0","2079-07-21","0","10000","2079-07-30",NULL,"fix dine",NULL,"Manoj Budhayer","2","due","2022-11-07 13:23:22","2022-11-07 13:23:22"
"1902","633","Course Fee","2000","2079-07-21",NULL,"0","9999-99-99",NULL,NULL,"cash","Manoj Budhayer","2","complete","2022-11-07 13:49:02","2022-11-07 13:49:02"
"1903","733","Extend Fee Date","0","2079-07-21","0","1500","2079-07-22",NULL,"voli fix",NULL,"Manoj Budhayer","2","due","2022-11-07 14:45:33","2022-11-07 14:45:33"
"1904","509","Extend Fee Date","0","2079-07-21","0","4000","2079-07-24",NULL,"family problem",NULL,"Manoj Budhayer","2","due","2022-11-07 15:35:57","2022-11-07 15:35:57"
"1905","483","Course Fee","2000","2079-07-21","2000","0","9999-99-99",NULL,NULL,"cash","Manoj Budhayer","2","complete","2022-11-07 15:53:16","2022-11-07 15:53:16"
"1906","780","Course Fee","4000","2079-07-21",NULL,"500","2079-07-22",NULL,NULL,"cash","Janak Bhatt","2","due","2022-11-07 16:49:05","2022-11-07 16:49:05"
"1907","902","Course Fee","2500","2079-07-21",NULL,"0","9999-99-99",NULL,NULL,"cash","Janak Bhatt","2","complete","2022-11-07 19:54:19","2022-11-07 19:54:19"
"1908","608","Course Fee","1000","2079-07-21",NULL,"8000","2079-08-25",NULL,NULL,"cash","Janak Bhatt","2","due","2022-11-07 20:07:35","2022-11-07 20:07:35"
"1909","465","Course Fee","2000","2079-07-21","0","8000","2079-07-25",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-11-07 21:34:53","2022-11-07 21:34:53"
"1910","469","Course Fee","1500","2079-07-21","0","1500","2079-07-25",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-11-07 21:51:16","2022-11-07 22:17:35"
"1911","528","Course Fee","3500","2079-07-21","1000","0","9999-99-99",NULL,NULL,"cash","Manoj Budhayer","2","complete","2022-11-07 21:53:05","2022-11-07 21:53:05"
"1912","529","Course Fee","4500","2079-07-21",NULL,"0","9999-99-99",NULL,NULL,"cash","Manoj Budhayer","2","complete","2022-11-07 21:53:23","2022-11-07 21:53:23"
"1913","830","Course Fee","4500","2079-07-21","0","2500","2079-08-05",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-11-08 00:03:04","2022-11-14 22:49:41"
"1914","587","Course Fee","2000","2079-07-22","0","2000","2079-08-22",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-11-08 14:16:08","2022-11-08 14:20:36"
"1915","820","Extend Fee Date","0","2079-07-22","0","2000","2079-07-25",NULL,"n/a",NULL,"Janak Bhatt","2","due","2022-11-08 20:29:12","2022-11-08 20:29:12"
"1916","293","Course Fee","3000","2079-07-22",NULL,"0","9999-99-99",NULL,NULL,"cash","Janak Bhatt","2","complete","2022-11-08 21:39:39","2022-11-08 21:39:39"
"1917","416","Course Fee","8000","2079-07-22","0","0","9999-99-99",NULL,NULL,"cash","Janak Bhatt","2","complete","2022-11-08 21:52:27","2022-11-08 22:41:59"
"1918","31","Course Fee","2000","2079-07-23",NULL,"2000","2079-08-15",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-11-09 12:47:47","2022-11-09 12:47:47"
"1919","793","Extend Fee Date","0","2079-07-23","0","11000","2079-07-23",NULL,"Aaaj office ma aaune",NULL,"Manoj Budhayer","2","due","2022-11-09 13:50:29","2022-11-09 13:50:29"
"1920","733","Extend Fee Date","0","2079-07-23","0","1500","2079-07-27",NULL,"ghr ma problem",NULL,"Manoj Budhayer","2","due","2022-11-09 13:58:26","2022-11-09 13:58:26"
"1921","464","Extend Fee Date","0","2079-07-23","0","9000","2079-08-01",NULL,"contact garne date",NULL,"Manoj Budhayer","2","due","2022-11-09 14:04:59","2022-11-09 14:04:59"
"1922","863","Extend Fee Date","0","2079-07-23","0","2500","2079-07-23",NULL,"Call Not Received.",NULL,"Manoj Budhayer","2","due","2022-11-09 14:07:14","2022-11-09 14:07:14"
"1923","509","Course Fee","1000","2079-07-23",NULL,"3000","2079-09-01",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-11-09 14:56:32","2022-11-09 14:56:32"
"1924","403","Extend Fee Date","0","2079-07-23","0","5000","2079-07-29",NULL,"29 gate fix hunxa",NULL,"Manoj Budhayer","2","due","2022-11-09 15:53:22","2022-11-09 15:53:22"
"1925","444","Course Fee","5000","2079-07-23",NULL,"0","9999-99-99",NULL,NULL,"cash","Bijaya Kumar","2","complete","2022-11-09 16:28:06","2022-11-09 16:28:06"
"1926","906","Course Fee","5500","2079-07-21",NULL,"5000","2079-08-20",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-11-09 18:05:40","2022-11-09 18:05:40"
"1927","907","Course Fee","500","2079-07-23",NULL,"2500","2079-08-01",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-11-09 18:12:09","2022-11-09 18:12:09"
"1928","590","Course Fee","0","2079-07-23",NULL,"3000","2079-07-28",NULL,"pahad bat aaj aaudai","cash","Bijaya Kumar","2","due","2022-11-09 18:43:45","2022-11-09 18:43:45"
"1929","836","Course Fee","0","2079-07-23","0","5500","2079-08-01",NULL,"01 gate fix dine","cash","Manoj Budhayer","2","due","2022-11-09 18:46:31","2022-11-10 15:58:16"
"1930","84","Course Fee","0","2079-07-23",NULL,"8000","2079-08-09",NULL,"ghr ma problem","cash","Bijaya Kumar","2","due","2022-11-09 18:59:22","2022-11-09 18:59:22"
"1931","412","Extend Fee Date","0","2079-07-23","0","5500","2079-07-30",NULL,"ghr bahir vakole absent","cash","Bijaya Kumar","2","due","2022-11-09 19:52:21","2022-11-10 17:43:11"
"1932","909","Course Fee","500","2079-07-21",NULL,"2500","2079-07-27",NULL,NULL,"cash","Janak Bhatt","2","due","2022-11-09 21:06:21","2022-11-09 21:06:21"
"1933","843","Course Fee","1200","2079-07-23",NULL,"0","9999-99-99",NULL,NULL,"cash","Janak Bhatt","2","complete","2022-11-09 21:47:02","2022-11-09 21:47:02"
"1934","206","Extend Fee Date","0","2079-07-23","0","10000","2079-07-24",NULL,"ali problem personal",NULL,"Bijaya Kumar","2","due","2022-11-09 21:47:09","2022-11-09 21:47:09"
"1935","780","Course Fee","500","2079-07-23",NULL,"0","9999-99-99",NULL,NULL,"cash","Bijaya Kumar","2","complete","2022-11-09 22:32:39","2022-11-09 22:32:39"
"1936","453","Course Fee","0","2079-07-23",NULL,"7200","2079-07-30",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-11-09 22:51:07","2022-11-09 22:51:07"
"1937","453","Course Fee","0","2079-07-23",NULL,"7200","2079-07-30",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-11-09 22:51:34","2022-11-09 22:51:34"
"1938","850","Course Fee","0","2079-07-23",NULL,"500","2079-08-15",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-11-09 22:53:14","2022-11-09 22:53:14"
"1939","206","Course Fee","10000","2079-07-24",NULL,"0","9999-99-99",NULL,NULL,"cash","Manoj Budhayer","2","complete","2022-11-10 15:23:28","2022-11-10 15:23:28"
"1940","121","Course Fee","1000","2079-07-24",NULL,"3900","2079-08-25",NULL,NULL,"cash","Janak Bhatt","2","due","2022-11-10 17:42:46","2022-11-10 17:42:46"
"1941","910","Course Fee","500","2079-07-24",NULL,"2500","2079-07-27",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-11-10 18:00:38","2022-11-10 18:00:38"
"1942","901","Extend Fee Date","0","2079-07-24","0","4800","2079-09-28",NULL,"Needs nepal 123 project","cash","Bijaya Kumar","2","due","2022-11-10 19:54:48","2022-11-23 20:45:26"
"1943","613","Extend Fee Date","0","2079-08-29","0","10000","2079-08-06",NULL,"pradip ko dai le call receive gareko so ghr ma vaner ab dine","cash","Bijaya Kumar","2","due","2022-11-10 19:58:52","2022-11-15 23:28:27"
"1944","911","Course Fee","6500","2079-07-24","4000","0","9999-99-99",NULL,NULL,"online","Janak Bhatt","2","complete","2022-11-10 20:24:43","2022-11-10 20:24:43"
"1945","912","Course Fee","500","2079-07-24",NULL,"6000","2079-07-30",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-11-10 20:34:04","2022-11-10 20:34:04"
"1947","913","Course Fee","500","2079-07-24","3000","10000","2079-07-30",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-11-10 21:58:16","2022-11-10 21:58:16"
"1948","914","Course Fee","1300","2078-08-13",NULL,"16150","2078-09-30",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-11-10 22:26:04","2022-11-10 22:26:04"
"1949","914","Course Fee","1000","2078-09-30",NULL,"15150","2079-02-31",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-11-10 22:29:31","2022-11-10 22:29:31"
"1950","914","Course Fee","6000","2079-02-31","9150","0","9999-99-99",NULL,NULL,"cash","Manoj Budhayer","2","complete","2022-11-10 22:30:26","2022-11-10 22:30:26"
"1952","406","Course Fee","2600","2079-07-24",NULL,"9100","2079-08-24",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-11-10 22:54:22","2022-11-10 22:54:22"
"1953","402","Course Fee","2600","2079-07-24",NULL,"9100","2079-08-24",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-11-10 22:58:57","2022-11-10 22:58:57"
"1959","500","Course Fee","2000","2079-07-25","3200","5800","2079-07-28",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-11-11 14:33:25","2022-11-11 14:33:25"
"1960","915","Course Fee","500","2079-07-25",NULL,"2500","2079-07-30",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-11-11 17:28:29","2022-11-11 17:28:29"
"1961","916","Course Fee","500","2079-07-25",NULL,"10000","2079-08-01",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-11-11 17:43:24","2022-11-11 17:43:24"
"1962","917","Course Fee","1000","2079-07-25",NULL,"9500","2079-07-28",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-11-11 17:49:07","2022-11-11 17:49:07"
"1963","918","Course Fee","3000","2079-07-25",NULL,"7500","2079-08-05",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-11-11 17:55:04","2022-11-11 17:55:04"
"1964","488","Course Fee","0","2079-07-25",NULL,"7000","2079-07-30",NULL,NULL,"cash","Bijaya Kumar","2","due","2022-11-11 20:24:53","2022-11-11 20:24:53"
"1965","469","Course Fee","1500","2079-07-25",NULL,"0","9999-99-99",NULL,NULL,"cash","Janak Bhatt","2","complete","2022-11-11 20:54:37","2022-11-11 20:54:37"
"1966","488","Course Fee","5000","2079-07-25","2000","0","9999-99-99",NULL,NULL,"cash","Janak Bhatt","2","complete","2022-11-11 20:58:39","2022-11-11 20:58:39"
"1967","555","Extend Fee Date","0","2079-07-25","0","3000","2079-07-27",NULL,"07-27 gate aaune",NULL,"Bijaya Kumar","2","due","2022-11-11 22:44:17","2022-11-11 22:44:17"
"1968","553","Extend Fee Date","0","2079-07-25","0","8000","2079-07-25",NULL,"call nalageko",NULL,"Bijaya Kumar","2","due","2022-11-11 22:46:38","2022-11-11 22:46:38"
"1969","596","Extend Fee Date","0","2079-07-25","0","7850","2079-07-25",NULL,"call nalageko",NULL,"Bijaya Kumar","2","due","2022-11-11 22:48:08","2022-11-11 22:48:08"
"1970","846","Extend Fee Date","0","2079-07-25","0","1000","2079-08-10",NULL,"bajhang and baitadi januparne",NULL,"Bijaya Kumar","2","due","2022-11-11 22:51:47","2022-11-11 22:51:47"
"1971","448","Extend Fee Date","0","2079-07-25","0","15600","2079-07-25",NULL,"user busy",NULL,"Bijaya Kumar","2","due","2022-11-11 22:52:42","2022-11-11 22:52:42"
"1972","502","Extend Fee Date","0","2079-07-25","0","15600","2079-07-25",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-11-11 22:53:58","2022-11-11 22:53:58"
"1973","583","Extend Fee Date","0","2079-07-27","0","4850","2079-07-28",NULL,"bholi laune",NULL,"Manoj Budhayer","2","due","2022-11-13 13:49:29","2022-11-13 13:49:29"
"1974","553","Extend Fee Date","0","2079-07-27","0","8000","2079-07-28",NULL,"voli fix dine",NULL,"Manoj Budhayer","2","due","2022-11-13 14:03:31","2022-11-13 14:03:31"
"1975","910","Course Fee","2000","2079-07-27","500","0","9999-99-99",NULL,NULL,"cash","Manoj Budhayer","2","complete","2022-11-13 14:56:52","2022-11-13 14:56:52"
"1976","733","Course Fee","1500","2079-07-27",NULL,"0","9999-99-99",NULL,NULL,"cash","Manoj Budhayer","2","complete","2022-11-13 14:58:18","2022-11-13 14:58:18"
"1977","480","Extend Fee Date","0","2079-07-27","0","3000","2079-08-02",NULL,"2 gate laune",NULL,"Manoj Budhayer","2","due","2022-11-13 16:00:14","2022-11-13 16:00:14"
"1978","919","Course Fee","3000","2079-07-27","4000","3500","2079-07-28",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-11-13 16:47:20","2022-11-13 16:47:20"
"1979","459","Course Fee","1000","2079-07-27","0","6000","2079-08-06",NULL,NULL,"cash","Janak Bhatt","2","due","2022-11-13 16:55:04","2022-11-13 16:56:51"
"1981","555","Course Fee","1500","2079-07-27","0","500","2079-09-30",NULL,NULL,"cash","Manoj Budhayer","2","due","2022-11-13 18:56:52","2022-12-16 21:19:34"
"1982","922","Course Fee","1000","2079-07-27",NULL,"2000","2079-07-30",NULL,NULL,"cash","Janak Bhatt","2","due","2022-11-13 20:14:00","2022-11-13 20:14:00"
"1983","596","Extend Fee Date","0","2079-07-27","0","7850","2079-07-27",NULL,"call cut",NULL,"Bijaya Kumar","2","due","2022-11-13 20:32:15","2022-11-13 20:32:15"
"1984","596","Extend Fee Date","0","2079-07-27","0","7850","2079-07-29",NULL,"aaj pahad bat puexu so voli dine paisa","cash","Bijaya Kumar","2","due","2022-11-13 20:33:18","2022-11-14 19:20:02"
"1985","448","Extend Fee Date","0","2079-07-27","0","15600","2079-07-27",NULL,"user bg",NULL,"Bijaya Kumar","2","due","2022-11-13 20:34:22","2022-11-13 20:34:22"
"1986","502","Extend Fee Date","0","2079-07-27","0","15600","2079-07-27",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-11-13 20:36:35","2022-11-13 20:36:35"
"1987","872","Extend Fee Date","0","2079-07-27","0","9850","2079-07-28",NULL,"voli liyera aaune fee",NULL,"Bijaya Kumar","2","due","2022-11-13 20:38:17","2022-11-13 20:38:17"
"1988","586","Extend Fee Date","0","2079-07-27","0","6000","2079-08-10",NULL,"pahad ma xu",NULL,"Bijaya Kumar","2","due","2022-11-13 20:39:55","2022-11-13 20:39:55"
"1989","434","Extend Fee Date","0","2079-07-27","0","9500","2079-09-15",NULL,"chunab and exam vakole",NULL,"Bijaya Kumar","2","due","2022-11-13 20:42:05","2022-11-13 20:42:05"
"1990","97","Extend Fee Date","0","2079-07-27","0","3000","2079-07-27",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-11-13 20:43:25","2022-11-13 20:43:25"
"1991","14","Course Fee","0","2079-07-27",NULL,"4000","2079-08-25",NULL,"Personal prblem","cash","Janak Bhatt","2","due","2022-11-13 20:43:50","2022-11-13 20:43:50"
"1992","793","Extend Fee Date","0","2079-07-27","0","11000","2079-07-27",NULL,"network busy",NULL,"Bijaya Kumar","2","due","2022-11-13 20:44:12","2022-11-13 20:44:12"
"1993","683","Extend Fee Date","0","2079-07-27","0","2000","2079-07-27",NULL,"call not  receive",NULL,"Bijaya Kumar","2","due","2022-11-13 20:46:08","2022-11-13 20:46:08"
"1994","865","Extend Fee Date","0","2079-07-27","0","2500","2079-07-27",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-11-13 20:47:12","2022-11-13 20:47:12"
"1995","457","Extend Fee Date","0","2079-07-27","0","8000","2079-07-27",NULL,"user bg",NULL,"Bijaya Kumar","2","due","2022-11-13 20:47:55","2022-11-13 20:47:55"
"1996","863","Extend Fee Date","0","2079-07-27","0","2500","2079-07-27",NULL,"network busy",NULL,"Bijaya Kumar","2","due","2022-11-13 20:48:32","2022-11-13 20:48:32"
"1997","909","Course Fee","2000","2079-07-27","500","0","9999-99-99",NULL,NULL,"cash","Bijaya Kumar","2","complete","2022-11-13 20:52:53","2022-11-13 20:52:53"
"1999","391","Extend Fee Date","0","2079-07-27","0","5000","2079-07-27",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-11-13 20:54:44","2022-11-13 20:54:44"
"2000","899","Extend Fee Date","0","2079-07-27","0","2500","2079-07-30",NULL,"ali problem ghr ma",NULL,"Bijaya Kumar","2","due","2022-11-13 20:57:01","2022-11-13 20:57:01"
"2001","898","Extend Fee Date","0","2079-07-27","0","2500","2079-07-27",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-11-13 20:57:58","2022-11-13 20:57:58"
"2002","109","Extend Fee Date","0","2079-07-27","0","2000","2079-08-20",NULL,"bahiniko bihe hunale ghr mai xu",NULL,"Bijaya Kumar","2","due","2022-11-13 20:59:34","2022-11-13 20:59:34"
"2003","61","Extend Fee Date","0","2079-07-27","0","3000","2079-07-27",NULL,"netwrk prblem",NULL,"Bijaya Kumar","2","due","2022-11-13 21:00:13","2022-11-13 21:00:13"
"2004","51","Extend Fee Date","0","2079-07-27","0","4000","2079-07-27",NULL,"network busy",NULL,"Bijaya Kumar","2","due","2022-11-13 21:00:45","2022-11-13 21:00:45"
"2005","52","Extend Fee Date","0","2079-07-27","0","2000","2079-07-27",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-11-13 21:01:43","2022-11-13 21:01:43"
"2006","905","Extend Fee Date","0","2079-07-27","0","500","2079-07-27",NULL,"network busy",NULL,"Bijaya Kumar","2","due","2022-11-13 21:02:23","2022-11-13 21:02:23"
"2007","754","Extend Fee Date","0","2079-07-27","0","500","2079-07-27",NULL,"call cut",NULL,"Bijaya Kumar","2","due","2022-11-13 21:03:22","2022-11-13 21:03:22"
"2008","648","Extend Fee Date","0","2079-07-27","0","6000","2079-07-27",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-11-13 21:04:00","2022-11-13 21:04:00"
"2009","881","Extend Fee Date","0","2079-07-27","0","6500","2079-07-27",NULL,"mbile off",NULL,"Bijaya Kumar","2","due","2022-11-13 21:04:45","2022-11-13 21:04:45"
"2010","96","Extend Fee Date","0","2079-07-27","0","4000","2079-07-27",NULL,"call not  Received",NULL,"Bijaya Kumar","2","due","2022-11-13 21:06:14","2022-11-13 21:06:14"
"2011","542","Course Fee","0","2079-07-27",NULL,"3000","2079-07-27",NULL,"call not received","cash","Bijaya Kumar","2","due","2022-11-13 21:10:27","2022-11-13 21:10:27"
"2012","755","Extend Fee Date","0","2079-07-27","0","3000","2079-08-29",NULL,"ghr ma buwa bitnuvakole",NULL,"Bijaya Kumar","2","due","2022-11-13 21:12:41","2022-11-13 21:12:41"
"2013","755","Extend Fee Date","0","2079-07-27","0","3000","2079-08-29",NULL,"ghr ma buwa bitnuvakole",NULL,"Bijaya Kumar","2","due","2022-11-13 21:12:43","2022-11-13 21:12:43"
"2014","691","Extend Fee Date","0","2079-07-27","0","1000","2079-07-27",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-11-13 21:14:54","2022-11-13 21:14:54"
"2015","820","Extend Fee Date","0","2079-07-27","0","2000","2079-08-01",NULL,"dai le patha a paxi   dine",NULL,"Bijaya Kumar","2","due","2022-11-13 21:16:18","2022-11-13 21:16:18"
"2016","568","Extend Fee Date","0","2079-07-27","0","9500","2079-07-27",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-11-13 21:17:06","2022-11-13 21:17:06"
"2017","814","Extend Fee Date","0","2079-07-27","0","10000","2079-07-27",NULL,"call not received",NULL,"Bijaya Kumar","2","due","2022-11-13 21:17:52","2022-11-13 21:17:52"
"2018","858","Extend Fee Date","0","2079-07-27","0","10000","2079-07-27",NULL,"network busy",NULL,"Bijaya Kumar","2","due","2022-11-13 21:19:00","2022-11-13 21:19:00"
